resample,accuracy,macro_f1,class_f1_A,class_f1_B,class_f1_C,class_f1_D,parse_rate,mean_latency_seconds,mean_realized_tiles
126,0.4912891986062718,0.4688249646220661,0.41975308641975306,0.591304347826087,0.42424242424242425,0.44,1.0,2.3876759140891792,8.0
127,0.4563106796116505,0.475737201213589,0.3764705882352941,0.48717948717948717,0.4195804195804196,0.6197183098591549,1.0,2.3418023979598748,8.0
128,0.5125448028673835,0.504464165797593,0.49142857142857144,0.5660377358490566,0.4230769230769231,0.5373134328358209,1.0,2.3731011500328405,8.0
129,0.4787234042553192,0.43739660126742996,0.5510204081632653,0.5365853658536586,0.26804123711340205,0.3939393939393939,1.0,2.406269350984127,8.0
130,0.46534653465346537,0.4071706092456215,0.44692737430167595,0.5647058823529412,0.3770491803278688,0.24,1.0,2.3664739740483784,8.0
131,0.5610561056105611,0.5351387297373794,0.5743589743589743,0.6082949308755761,0.5271317829457365,0.4307692307692308,1.0,2.3738766129807916,8.0
132,0.5031847133757962,0.49744208494208486,0.4540540540540541,0.5658914728682171,0.43410852713178294,0.5357142857142857,1.0,2.2505885780029664,8.0
133,0.47151898734177217,0.45296805985872235,0.4824120603015075,0.5102880658436214,0.4117647058823529,0.4074074074074074,1.0,2.336717700441309,8.0
134,0.43389830508474575,0.4017540291625884,0.4294478527607362,0.5147679324894515,0.35294117647058826,0.30985915492957744,1.0,2.4534833956004705,8.0
135,0.48464163822525597,0.4766199413070178,0.5263157894736842,0.5229357798165137,0.3387096774193548,0.5185185185185185,1.0,2.2910468588065065,8.0
136,0.5379746835443038,0.5102054370019737,0.5136612021857924,0.6171875,0.45714285714285713,0.4528301886792453,1.0,2.2164449042027603,8.0
137,0.4584717607973422,0.43168753323660525,0.4262295081967213,0.5550660792951542,0.3787878787878788,0.36666666666666664,1.0,2.3793298713522546,8.0
138,0.46959459459459457,0.45158410449893915,0.43478260869565216,0.48623853211009177,0.5323741007194245,0.35294117647058826,1.0,2.368665332984607,8.0
139,0.52,0.5147388196509276,0.44808743169398907,0.6126126126126126,0.45588235294117646,0.5423728813559322,1.0,2.221689370435973,8.0
140,0.48514851485148514,0.4780558625435286,0.4835164835164835,0.5253456221198156,0.40336134453781514,0.5,1.0,2.35507141943812,8.0
141,0.4781021897810219,0.4439747720893101,0.4482758620689655,0.5728155339805825,0.4423076923076923,0.3125,1.0,2.4729335723363244,8.0
142,0.44039735099337746,0.4232048354810018,0.43575418994413406,0.45871559633027525,0.4748201438848921,0.3235294117647059,1.0,2.3943369057991646,8.0
143,0.45907473309608543,0.43458980337412034,0.43373493975903615,0.5125628140703518,0.4647887323943662,0.32727272727272727,1.0,2.333259433080373,8.0
144,0.45051194539249145,0.44681111782576954,0.44047619047619047,0.4682926829268293,0.4460431654676259,0.43243243243243246,1.0,2.4710286343406644,8.0
145,0.5146579804560261,0.5107234903461318,0.5283018867924528,0.5230769230769231,0.48484848484848486,0.5066666666666667,1.0,2.3632220304889624,8.0
146,0.4452054794520548,0.4388000545435238,0.42045454545454547,0.5023255813953489,0.36666666666666664,0.4657534246575342,1.0,2.3859661778001344,8.0
147,0.49185667752442996,0.48123013122355807,0.5420560747663551,0.5,0.3652173913043478,0.5176470588235295,1.0,2.3140745553846322,8.0
148,0.5352564102564102,0.5392506894398139,0.46511627906976744,0.5570776255707762,0.5633802816901409,0.5714285714285714,1.0,2.360093904271101,8.0
149,0.445993031358885,0.42030511427151057,0.39215686274509803,0.5338983050847458,0.38016528925619836,0.375,1.0,2.3576958455009067,8.0
150,0.4775641025641026,0.4812994574180647,0.4927536231884058,0.4623115577889447,0.42276422764227645,0.5473684210526316,1.0,2.3798413721856493,8.0
151,0.5326797385620915,0.5076973692156402,0.5492227979274611,0.5614035087719298,0.5034965034965035,0.4166666666666667,1.0,2.299791100124518,8.0
152,0.4564459930313589,0.4267584945971486,0.4166666666666667,0.5263157894736842,0.4426229508196721,0.32142857142857145,1.0,2.367803949327289,8.0
153,0.49382716049382713,0.4855055905613527,0.4114285714285714,0.5576208178438662,0.47297297297297297,0.5,1.0,2.3819315033637127,8.0
154,0.5116279069767442,0.4875816993464052,0.5058823529411764,0.6,0.4,0.4444444444444444,1.0,2.3999094572784596,8.0
155,0.4691780821917808,0.45042784122023444,0.4816753926701571,0.542713567839196,0.36065573770491804,0.4166666666666667,1.0,2.3552302217225813,8.0
156,0.5080906148867314,0.49593066661984686,0.4406779661016949,0.5809128630705395,0.4782608695652174,0.4838709677419355,1.0,2.3300811815253404,8.0
157,0.4472843450479233,0.42753249774419133,0.4090909090909091,0.5076923076923077,0.40625,0.3870967741935484,1.0,2.3202866283528056,8.0
158,0.4639175257731959,0.4380668019252267,0.4745762711864407,0.5363636363636364,0.358974358974359,0.38235294117647056,1.0,2.3838910441621626,8.0
159,0.42657342657342656,0.40643587442367934,0.4024390243902439,0.5277777777777778,0.30158730158730157,0.3939393939393939,1.0,2.3809756703798537,8.0
160,0.5016722408026756,0.4841545551222971,0.5274725274725275,0.5714285714285714,0.35384615384615387,0.4838709677419355,1.0,2.357073091565441,8.0
161,0.5211267605633803,0.5042894105935298,0.4880952380952381,0.5803571428571429,0.4806201550387597,0.46808510638297873,1.0,2.378713213140145,8.0
